#Gene	P.Value	logFC
NA	0.481578086	-0.052449495
FAM63B	0.481583313	-0.05
NA	0.481604855	-0.049090909
C17orf59	0.481641527	0.119722222
HAUS4	0.481958759	0.045555556
VPS13C	0.481977048	0.045454545
UBE2CBP	0.482130992	0.085555556
TMEM54	0.482132537	-0.070909091
COL1A1	0.482159727	0.121818182
CSDE1	0.48218993	-0.067020202
LOC100233209	0.482200626	-0.047727273
ZNF641	0.482247127	0.050378788
CIZ1	0.482312775	0.044873737
FAM135A	0.482482292	-0.054242424
MRFAP1	0.482551084	0.058106061
ASAH2	0.482613371	0.052146465
NA	0.482629662	-0.083636364
VAMP3	0.482691714	0.050808081
RGS22	0.482695855	0.144090909
RNF207	0.482696973	-0.092853535
NFATC1	0.482700181	-0.047323232
SNX21	0.482724695	0.046818182
CHM	0.482787298	0.045883838
CEACAM3	0.482847231	0.096287879
USP22	0.482886644	0.066994949
STYX	0.482899003	0.057777778
LOC388152	0.483096356	-0.065176768
TM9SF2	0.483174168	-0.054141414
ZZZ3	0.483244352	-0.045808081
SNAPC5	0.483340591	0.065681818
SIX4	0.483351777	-0.068434343
NA	0.483372215	0.102474747
RPGR	0.483394333	0.087550505
BBS1	0.483444785	0.062323232
MSR1	0.483560453	0.089015152
CAMKK2	0.483592122	-0.054823232
PKP2	0.483614536	0.06219697
NA	0.483667057	0.094419192
NA	0.48372235	0.119292929
ADORA2B	0.483726142	0.067323232
C10orf46	0.483789014	0.051010101
NUDT4	0.48381541	0.074646465
PRKCZ	0.483901946	0.142777778
PPCS	0.483929507	-0.053585859
ATP2B4	0.484012504	-0.041868687
LOC541473	0.484015228	0.100126263
EXOC7	0.484044703	0.081060606
SMC4	0.484069074	0.061161616
ANXA9	0.484073084	0.073232323
LOC728875	0.484091162	-0.074242424
C1orf172	0.484198701	-0.045378788
HSD17B7	0.484234238	0.050050505
MTERFD1	0.484245917	-0.044040404
EXOG	0.484281421	0.053080808
PVRL1	0.484304221	-0.088737374
NNT	0.484421086	-0.051136364
NSUN2	0.484428908	0.033257576
VPS72	0.484454528	-0.039520202
TMBIM4	0.484582596	0.106363636
PSEN2	0.484662835	0.054747475
BCL7C	0.484729839	0.049823232
PI4K2A	0.484747674	-0.044621212
PIAS4	0.48476718	-0.054621212
NA	0.484957836	-0.060151515
PSMD10	0.484985895	-0.049772727
MXRA7	0.485066015	0.081565657
TTLL7	0.485089087	-0.066666667
RG9MTD2	0.485092256	0.051262626
MUL1	0.485162129	-0.045782828
TUBBP5	0.48526947	0.068686869
HAT1	0.485394358	0.028661616
BHLHE40	0.48540544	-0.082929293
ST8SIA4	0.485463742	0.095656566
ERC1	0.485529774	0.072222222
RLN2	0.485546731	0.050959596
CSF2RB	0.48560837	-0.092525253
NRIP1	0.48562622	-0.066010101
ENY2	0.485627525	0.033888889
PEMT	0.485671721	0.056843434
CYB5A	0.485797135	0.085580808
PINX1	0.48581221	0.041010101
GRPEL2	0.485980214	0.05969697
LEMD3	0.485999765	0.060328283
NA	0.486093423	-0.046237374
HPS5	0.486158387	0.055454545
NA	0.486218849	-0.068636364
SMG7	0.486241384	-0.062752525
ZNF275	0.486303275	0.074116162
IMP3	0.486481222	-0.032121212
ALDH7A1	0.486496397	0.050858586
PIAS3	0.486509434	-0.044040404
TFPT	0.486613112	-0.044949495
ORMDL3	0.486618846	0.067929293
NA	0.486632881	-0.041944444
ANKLE2	0.486717744	-0.061767677
BRD4	0.486778987	0.050353535
CREM	0.48683424	-0.053257576
POLR3GL	0.486834673	0.059166667
GANAB	0.486870757	-0.038510101
NA	0.486916365	-0.102449495
SPATA13	0.486916549	-0.055530303
ZC3H18	0.486962187	0.080656566
DRAM1	0.486976997	0.068560606
CMIP	0.487030178	-0.068383838
SNAI3	0.487030288	0.055580808
ACOT11	0.487038905	0.056843434
SEC14L2	0.487042933	0.060555556
EIF3B	0.487116148	-0.03280303
PSMG3	0.487154796	-0.046489899
NA	0.487219645	-0.085909091
RILP	0.48724689	-0.048409091
RUFY1	0.487375303	0.041060606
LOC100128816	0.48745861	0.042424242
C1orf43	0.487554859	0.065833333
CCDC103	0.487626362	0.083737374
FARSB	0.487626864	-0.047525253
PREB	0.487777082	-0.051060606
NEAT1	0.487834116	-0.12270202
NUDT6	0.487939872	0.057853535
FRAT1	0.488004873	-0.059318182
SYT12	0.488036922	-0.105959596
TRIM24	0.488163517	0.053712121
CGNL1	0.488166872	-0.066717172
BRE	0.488220052	-0.050378788
ACBD6	0.488247117	0.046969697
NA	0.488251255	0.107979798
NCK2	0.488416346	0.068232323
NUDT18	0.488460256	-0.05469697
CCND3	0.488471744	0.05459596
CCNB1	0.488641062	0.045227273
BDP1	0.488668837	-0.037247475
PCSK4	0.488723902	0.118737374
SPEF2	0.488778258	0.106919192
TNKS1BP1	0.488781242	-0.10780303
FTH1	0.488792051	0.084671717
RNF135	0.488827367	0.069318182
TMEM64	0.488908613	0.100631313
SMCR7L	0.488928119	-0.038257576
PDK1	0.489020875	-0.059090909
C10orf88	0.489158389	0.050479798
TTC21A	0.489308946	0.113459596
EDA	0.489448647	0.073661616
MTIF3	0.489448999	0.045050505
MAP6D1	0.489508212	-0.073232323
EMP3	0.489556469	0.10719697
NPM1	0.489580927	0.092121212
MGLL	0.489697277	-0.104116162
ZNF782	0.48972691	0.041085859
ATP10A	0.489731738	0.078863636
SCAMP3	0.489751661	-0.034015152
AGPAT6	0.489809631	-0.053560606
NA	0.489984017	-0.045631313
IDUA	0.490017251	-0.067752525
RALGDS	0.490056965	-0.063686869
PELI2	0.490091594	0.063484848
FAM81B	0.490115452	0.128686869
IFIT2	0.490138455	0.124090909
ITGB6	0.490167296	-0.062676768
NHLRC3	0.490178401	0.059772727
C8orf38	0.490202947	0.069570707
NA	0.490270603	-0.049772727
ZNF793	0.49030953	0.052247475
ZNF3	0.49035312	-0.059873737
PDE4DIP	0.490413041	0.075277778
TUG1	0.490419063	0.05239899
OSCAR	0.490462989	0.073737374
CDC14C	0.490512278	0.060757576
UBE2A	0.490513766	-0.043762626
SIRT6	0.490748226	-0.050378788
ACOT8	0.490792797	0.041338384
PRR12	0.490869339	-0.070757576
ATP5J2	0.490878588	-0.04040404
XLOC_003457	0.49094565	-0.063863636
ATOX1	0.490953576	-0.042954545
D4S234E	0.49096015	-0.115050505
PAAF1	0.490966144	-0.072020202
ZCCHC8	0.490994133	-0.04270202
LOC401588	0.491030244	0.042752525
C17orf110	0.491035285	0.133358586
NA	0.491079281	-0.085959596
PPP1R3D	0.491092033	-0.04479798
NA	0.491240373	-0.058308081
PDCD2	0.491269618	0.035808081
ZBTB20	0.491358597	0.06229798
LOC729609	0.491515857	-0.062171717
FARP2	0.491571169	-0.047575758
MYO1C	0.491576747	0.063434343
NME3	0.49172304	-0.059823232
HIVEP1	0.491766886	0.059823232
LARS	0.491820629	0.051060606
TAF8	0.49195336	-0.037929293
PPP6C	0.492060033	-0.047171717
TSFM	0.492067957	0.040126263
NA	0.492070168	-0.042348485
SNX19	0.492098566	-0.061641414
C11orf95	0.4921015	0.152449495
PLB1	0.492130982	0.063762626
CRHR1	0.492284344	0.119848485
CHCHD4	0.492353734	-0.046893939
FBXL17	0.492362663	0.067020202
FAM168B	0.492424999	-0.053661616
PLEKHG4	0.492568996	0.050757576
ZNF322	0.492620214	-0.05239899
NA	0.492643828	-0.068787879
NA	0.492694876	-0.087121212
SLC15A4	0.492757579	0.049065657
NA	0.492985691	-0.04260101
ANTXR1	0.493031731	-0.076515152
FAM109A	0.493166617	-0.061969697
NA	0.493172029	0.069722222
FLJ31306	0.493175333	0.041111111
MYO1E	0.493239895	-0.046792929
CEP104	0.493312463	-0.045631313
PHTF2	0.493339167	0.047752525
ARSD	0.493426663	-0.061994949
CCDC7	0.493455599	0.039267677
LOC100129115	0.493475597	-0.061843434
TOMM34	0.49350742	0.063560606
NA	0.493547584	-0.06489899
NA	0.49355517	-0.096035354
MAVS	0.493651529	-0.069722222
RAD54B	0.493711693	0.048080808
GEMIN7	0.493734199	-0.060580808
ZFYVE26	0.493765545	-0.064267677
A2LD1	0.493810424	0.068611111
C20orf26	0.493843559	0.151186869
TUBG1	0.493951073	-0.054318182
INSIG2	0.494084944	-0.059924242
PCGF1	0.494085571	-0.045
GALT	0.49418641	0.055606061
ZNF776	0.494193378	-0.058914141
FBXO18	0.494201305	-0.057979798
NA	0.494229435	-0.049545455
NA	0.494412841	-0.045
LOC115110	0.494686548	0.081616162
SMARCA5	0.494721712	-0.056287879
EMX1	0.494823203	-0.053939394
ALKBH4	0.494845018	-0.059242424
MTM1	0.494850736	-0.038434343
FECH	0.494899145	-0.060757576
GATM	0.494902574	0.095858586
COMMD5	0.494912047	-0.042575758
C17orf89	0.494927844	-0.041085859
CRTC3	0.494967152	0.067247475
NACC2	0.49505991	-0.050353535
NA	0.495105625	0.057929293
ABCF2	0.495133975	0.047449495
ELMOD2	0.495138856	0.048964646
FBXL19-AS1	0.495161982	-0.048636364
LOC439951	0.49528601	-0.110378788
ZSCAN21	0.495299226	-0.033409091
PRKAB2	0.49531945	-0.056994949
15-Sep	0.495328516	-0.041767677
GIGYF1	0.495374201	-0.050732323
KLF9	0.495377296	-0.080479798
TMED4	0.495383497	-0.049040404
PDCD6IP	0.495415359	-0.064318182
KLC3	0.495419941	0.060984848
YSK4	0.495443756	0.121818182
TMEM62	0.495479495	-0.075505051
APOM	0.495501284	0.060025253
NKRF	0.495566067	-0.047979798
NT5DC1	0.495591361	0.052323232
RASL11A	0.495604025	0.05969697
ZNF628	0.495767022	0.072676768
XLOC_002636	0.495805925	0.040025253
AKAP8	0.495860106	0.069570707
ST7-AS1	0.495904508	0.101818182
ZDHHC9	0.496001497	-0.061363636
CUEDC2	0.49601589	0.041161616
UHRF2	0.496027592	-0.068434343
FBXO44	0.496157697	0.084015152
ARL6	0.496269873	0.053863636
SURF1	0.496315529	0.043838384
FAM195A	0.496332472	-0.040808081
IKBKAP	0.496368923	0.040227273
UBC	0.496399289	-0.038005051
XLOC_005464	0.496408364	-0.088510101
ATP2C2	0.496428591	-0.080479798
CSTF2	0.496486371	0.052121212
DDR1	0.496493764	-0.046161616
COMMD2	0.496505363	-0.051363636
CRLS1	0.496646143	-0.050883838
REL	0.496661691	0.05489899
SPAG1	0.496703384	-0.053838384
HSBP1	0.496834887	0.048308081
TLCD2	0.496844926	0.042727273
SRRT	0.496923875	0.046818182
FUZ	0.496960425	0.100681818
PHAX	0.497010972	0.043207071
ZNF880	0.49702735	-0.073106061
ZNF184	0.497108244	-0.04489899
PNKD	0.497132125	0.045050505
SNHG6	0.497235495	0.081085859
SIL1	0.497237004	-0.053207071
FBRSL1	0.497399161	-0.043914141
WDFY1	0.49740075	0.068308081
VSNL1	0.497412861	-0.063333333
TMX3	0.497434844	0.058787879
LOC389765	0.497466363	0.090126263
CSPP1	0.497486909	0.089444444
ISCA1	0.497528729	-0.052828283
CHL1	0.497745262	-0.059722222
GABARAPL2	0.497752085	0.046944444
STOM	0.497752107	0.077272727
NA	0.497760062	0.054040404
ACAT2	0.497810162	0.062727273
CXorf22	0.497810865	0.117954545
C11orf9	0.497905031	-0.073914141
TRMT61A	0.498047785	-0.042651515
UROD	0.498130785	-0.031843434
KLHDC2	0.498297382	0.053510101
MAP4K4	0.498341842	0.043308081
ZNF232	0.498359147	0.056237374
C19orf12	0.498397493	-0.061818182
CCDC23	0.498403818	0.048383838
MRTO4	0.498461768	-0.076464646
SENP7	0.498524274	0.063080808
PHF3	0.498527454	0.044267677
AGA	0.498610655	-0.06729798
TMEM143	0.49868942	0.068510101
PSD3	0.498722092	0.105227273
NA	0.498746049	0.099469697
IKZF4	0.498757494	0.067651515
NA	0.498784527	-0.061363636
CYCS	0.49890357	-0.098080808
ASB13	0.498924662	-0.056969697
KCTD5	0.498969949	-0.053232323
MAPKAP1	0.498972564	0.048813131
RBM22	0.499202877	-0.045277778
XLOC_010503	0.499397589	-0.076717172
NA	0.499402905	0.104873737
SLC15A4	0.499889464	0.051691919
CD302	0.499912403	0.062222222
XLOC_014209	0.499915388	-0.063964646
DNAJC21	0.499917171	-0.082348485
MAPK1IP1L	0.499948444	-0.065328283
CDH3	0.500055614	-0.065050505
TTC19	0.500086206	-0.052373737
AXIN2	0.500235174	0.067424242
FAM98B	0.500244791	-0.047323232
ZC3HAV1	0.500253754	0.048611111
PPP1R21	0.500297842	-0.058409091
NA	0.500303408	-0.056186869
GRIPAP1	0.500400937	0.169191919
SEC24C	0.500518172	-0.033181818
NRL	0.500588724	-0.057348485
ELMOD2	0.500757292	-0.037020202
NA	0.500758824	0.061565657
TMEM179B	0.500884511	-0.043156566
DNASE1	0.500927999	-0.082323232
RAB4B	0.500997857	0.053838384
ZNRF2P1	0.501077787	-0.071363636
2-Sep	0.501198717	0.053484848
SPTSSB	0.501348331	0.066287879
INPP5A	0.501361002	-0.051464646
NA	0.501369802	-0.056944444
DNAJB2	0.501498627	0.073055556
RSPH1	0.50150673	0.141590909
DCUN1D5	0.501549472	-0.032651515
CASC1	0.501611284	0.125656566
C11orf95	0.50169184	0.055631313
STRADA	0.501750619	-0.041641414
LOC729737	0.501848351	-0.06229798
NA	0.502079019	-0.085681818
CEP76	0.502105302	-0.04540404
FBXO31	0.502155281	0.060126263
PREP	0.502166173	-0.047222222
TRAM1	0.502218343	-0.044469697
C18orf21	0.502225853	0.031565657
IL18BP	0.502552342	0.074722222
ROCK1	0.502571291	0.048434343
DICER1-AS	0.502649063	0.063686869
NRAS	0.502684057	-0.033409091
WNT4	0.502686945	-0.060277778
FPGT	0.502695825	-0.063838384
UBE2W	0.502720879	-0.06770202
ZNF775	0.502728777	0.068686869
MED26	0.502743621	0.039722222
CENPBD1	0.502896713	0.048686869
PRPF4B	0.502923443	-0.058459596
NA	0.502945405	0.066944444
OR7E156P	0.502958237	0.078661616
NA	0.503117312	-0.08030303
GLUD2	0.503122128	-0.041641414
NA	0.503185786	0.092171717
WLS	0.503203511	-0.061388889
ZNF865	0.503311196	0.029065657
NA	0.503312204	-0.062121212
GPR137B	0.503334274	-0.052171717
ZNF644	0.503426985	0.046363636
NA	0.50345962	0.05010101
NPR2	0.503489655	-0.041767677
CMAHP	0.503522488	0.053409091
FUBP1	0.503556652	0.044318182
VPS41	0.50362006	-0.077424242
MRM1	0.503694899	-0.059242424
NA	0.503819041	0.048156566
LRP12	0.503853198	0.085883838
NRSN2	0.503937148	-0.058308081
CES1	0.503969631	-0.179646465
SLC4A5	0.504076383	0.055606061
DMRT2	0.504095519	0.086666667
RGS3	0.504116534	-0.066212121
TMEM206	0.504214996	-0.051994949
CCDC102A	0.504253039	0.086363636
METTL21D	0.504304819	-0.038106061
MDFIC	0.504531355	0.07790404
KLK9	0.504555775	-0.152449495
NA	0.504586404	-0.059444444
C4orf19	0.504684899	0.052878788
TMBIM4	0.504691077	-0.034646465
DNAH12	0.504722238	-0.091767677
COG6	0.504766634	-0.046666667
WDR43	0.504795187	0.05790404
PYGO2	0.50486128	-0.041464646
EBP	0.504906355	-0.051262626
NA	0.504907997	-0.051818182
JAG2	0.504931575	0.062575758
NA	0.504970246	0.047878788
PP7080	0.505043985	0.158939394
KIAA0090	0.505198098	-0.037272727
GABARAPL1	0.505198798	0.080555556
KRT5	0.505325831	0.143257576
NA	0.505360538	-0.069722222
NA	0.50547101	0.062121212
P4HA2	0.505475596	-0.074368687
DYDC1	0.505521455	0.081767677
XLOC_007868	0.5057112	0.045227273
LOC729852	0.505773864	-0.081540404
NA	0.505784327	0.078257576
MPPE1	0.505856118	0.048257576
WDR46	0.505906483	0.039191919
CCDC14	0.505920635	0.076767677
SDF4	0.505967936	-0.049065657
LOC389033	0.505984457	-0.053131313
L3MBTL1	0.506011179	0.06469697
DCUN1D1	0.506037667	-0.038989899
ZIC1	0.506040884	0.063661616
DTX4	0.506056822	-0.053257576
TYW1B	0.506111379	-0.051186869
GJB1	0.506171868	-0.078434343
LOC644961	0.50623209	-0.056868687
TXNRD1	0.50624612	-0.063308081
RPSA	0.506266682	-0.106792929
DEF8	0.506445672	-0.064343434
NBPF1	0.506473914	-0.071792929
C1orf144	0.506540409	-0.05270202
FBXW11	0.506550496	0.030782828
NA	0.506859015	-0.049924242
LOC100128348	0.506876638	-0.056565657
NA	0.507044095	-0.06739899
IFT122	0.507064075	0.082651515
NA	0.507086357	0.036919192
NBEAL2	0.507104337	-0.076287879
AHSA2	0.507158999	0.108232323
PEPD	0.507390473	0.04489899
STAU2	0.507437346	-0.048989899
CANT1	0.507460432	-0.102424242
CUL9	0.507496381	-0.052373737
BCAP29	0.507643316	0.069444444
AMPD2	0.507669918	0.066919192
KPNA6	0.507733842	0.027045455
CCDC28A	0.507749305	0.063636364
FAM161A	0.50777166	0.080580808
PSMA3	0.507780908	0.037752525
AP4E1	0.507827383	0.05469697
RBM23	0.507996667	0.059191919
ZNF526	0.508054896	0.060606061
FUT4	0.50819722	0.063383838
DNAJC5	0.508256404	0.038106061
HSP90B1	0.508284481	-0.08760101
LLGL2	0.508299523	0.046212121
C2orf43	0.508301916	-0.077070707
TCEB1	0.508329	-0.03040404
TELO2	0.508383714	0.067222222
C5orf45	0.508417056	0.113459596
NA	0.508425579	0.059065657
CMTM1	0.508444967	0.05719697
NFKBIZ	0.508727658	0.077651515
GPR125	0.508757369	-0.053484848
HIST1H2BO	0.508796936	-0.07520202
RPL29	0.508806615	0.099393939
C9orf62	0.508864103	-0.131262626
PRIC285	0.508875803	0.07290404
NUCKS1	0.508891887	-0.055883838
GLG1	0.508935819	0.030606061
IFT172	0.508954806	0.091540404
DNAJC16	0.509061166	0.053585859
NA	0.509099293	-0.193030303
ZBTB2	0.509114082	-0.066313131
NA	0.509149	-0.084343434
PDK4	0.509155468	-0.085631313
OBSCN	0.509158848	-0.075858586
SCRIB	0.509199631	-0.035050505
HELQ	0.509272614	-0.03780303
POLR3E	0.509329067	-0.030707071
UCK2	0.509347534	-0.052550505
PDLIM2	0.509406441	-0.075025253
C6orf97	0.509645665	0.120681818
LOC389834	0.509678344	-0.074065657
LRRC41	0.50972929	-0.043712121
GOLGA6L6	0.509814303	0.109191919
NA	0.509864823	0.083737374
FAM154B	0.509890405	0.093585859
CA14	0.509986796	0.046085859
ARL3	0.510029172	0.097171717
GUK1	0.510053772	-0.035656566
KIAA1751	0.510175285	0.072474747
TUBA4A	0.510184757	0.073712121
PHTF1	0.510207778	0.099469697
KGFLP1	0.51028727	-0.104848485
ALG5	0.510297468	-0.04229798
EIF4A3	0.510351403	0.039116162
MYO9A	0.510370685	0.052222222
CCDC136	0.510371446	0.052853535
ZNF688	0.510429555	0.072727273
TMCC1	0.510464378	-0.044570707
C19orf21	0.510598582	-0.050681818
HBS1L	0.510610601	-0.055353535
NA	0.510887756	0.043787879
KLHL7	0.510906765	0.048383838
LOC100509553	0.511086495	-0.061944444
MDM2	0.511093117	-0.079873737
COMMD10	0.511180668	-0.040176768
ZNF276	0.511211961	0.041085859
USP21	0.511454016	0.064217172
PSMD3	0.511484961	0.050378788
CAMK2G	0.511487083	0.069242424
GEMIN8	0.511554221	-0.068712121
ADC	0.511573367	0.068863636
ASB7	0.511602866	0.061515152
JRK	0.511668351	-0.057474747
XLOC_005747	0.511669239	-0.084343434
MED18	0.51171971	-0.060454545
S100A2	0.511763873	-0.131262626
MTSS1L	0.51189619	-0.072777778
RAB4A	0.512044996	-0.058585859
WBP5	0.51211723	0.064444444
UBXN7	0.512190588	-0.048207071
C3orf67	0.512228293	0.084242424
B3GNT8	0.512249547	-0.108611111
PRPF8	0.512318797	0.040075758
NA	0.512487598	-0.081287879
C4orf39	0.512505235	0.055454545
MRPL46	0.512518211	-0.033585859
ZNF79	0.512540328	0.05010101
FAM149A	0.512542425	-0.083156566
CCDC88B	0.512548326	0.058863636
CLDN23	0.512559135	-0.095530303
MAFG	0.512574926	-0.048510101
C8orf51	0.512694333	0.058080808
NA	0.512800569	-0.046843434
RPGR	0.512815282	0.063838384
MYB	0.513047779	0.07709596
NA	0.51304961	0.078434343
KAT6A	0.513109917	-0.045732323
NA	0.513143837	-0.056136364
HLA-F-AS1	0.513152754	0.112929293
TAF1B	0.513170454	-0.086767677
PIPOX	0.513271512	0.043939394
KAT5	0.513284654	0.036287879
PBX2	0.513344957	0.051186869
ACAD10	0.513378181	0.073636364
GLMN	0.513383871	0.035656566
NA	0.513560265	-0.04739899
DEPDC5	0.513566781	0.046388889
NA	0.513583438	-0.044520202
NA	0.513589679	0.089419192
ANKRD42	0.513600274	0.068080808
TRAF6	0.513633632	-0.051363636
C14orf169	0.513648512	-0.037727273
TRPV1	0.513689865	0.049343434
LIPT2	0.513719725	-0.055353535
C2orf73	0.513732495	0.138207071
MND1	0.513763356	0.056792929
DVL1	0.513796314	-0.061641414
CINP	0.513831088	0.046414141
RAB5B	0.513870429	-0.050555556
GLRX	0.513923067	0.071792929
EPS8L1	0.513971307	-0.082929293
FAM206A	0.514003258	0.093661616
STIM1	0.514063124	-0.051515152
HMHB1	0.514077285	-0.069823232
PIEZO2	0.514109355	-0.050429293
CCDC61	0.514202551	-0.041515152
FAM117B	0.514249652	0.049368687
ZNF394	0.514285489	-0.043484848
ORMDL1	0.5143383	0.065025253
METTL15	0.514489036	-0.046439394
TOM1L1	0.514495858	-0.055606061
BIRC6	0.514589421	0.041792929
CCDC75	0.514589606	-0.063888889
BTG4	0.514664024	0.076338384
TAX1BP1	0.51468234	-0.0375
CRTC1	0.514753667	0.088005051
NSMCE2	0.514842782	0.040479798
GPCPD1	0.514897459	-0.063863636
SERPINA1	0.514907778	0.125530303
C12orf32	0.514917628	0.088939394
PPP4R1	0.514979198	-0.068585859
KIFC3	0.515109166	-0.036641414
MAPK8IP1	0.515303268	0.075378788
NA	0.515491269	-0.103737374
NF1	0.515576388	-0.044621212
SCARNA6	0.515614814	-0.092146465
MFAP2	0.515826821	-0.073308081
NEK11	0.515826965	0.098510101
ITGB1BP1	0.516055474	0.088333333
NA	0.516071593	-0.069343434
ANO6	0.516136059	0.056060606
LOC152217	0.516160297	0.040555556
RAPGEF3	0.516171649	-0.051060606
LTA4H	0.516271544	-0.044444444
RPL23P8	0.516291177	0.088535354
FNIP1	0.516304199	-0.060126263
FOXK2	0.516378232	-0.055631313
KLHL12	0.51645594	0.047979798
DDX11	0.516474932	0.062222222
SLC12A7	0.516514221	-0.044393939
ATG5	0.516518592	0.04780303
NA	0.516551474	-0.045227273
TBL1X	0.516626943	-0.052070707
PTPN4	0.516631083	0.041843434
LMCD1	0.516665057	-0.076262626
PBLD	0.516679674	-0.05760101
VPS13A	0.516777158	-0.054924242
EWSR1	0.516920112	-0.058535354
N4BP2	0.517013367	-0.054292929
FLJ37453	0.517020483	-0.058989899
GSS	0.517035505	0.028863636
IL6ST	0.517155661	0.049090909
HSP90B1	0.517325	-0.03979798
UBXN4	0.517434219	0.045909091
PARP1	0.517458516	-0.096742424
KLHL26	0.517460233	-0.045959596
ST6GALNAC3	0.517491935	0.054166667
LOC100506253	0.517526994	0.056944444
ABCA3	0.517587539	-0.064015152
BCL2A1	0.517602328	0.230277778
YBEY	0.51760728	0.063888889
F11R	0.517608964	0.045808081
NA	0.51773202	-0.056843434
HNRNPA2B1	0.517819717	0.041363636
TUBGCP6	0.51785655	0.053156566
DPYD	0.51795027	-0.056792929
ATP5L	0.517979625	0.032424242
BEST4	0.5180586	0.175934343
PDSS1	0.518070486	0.059772727
TMX2	0.518080997	-0.050050505
PDIA5	0.518111331	-0.092373737
WDR36	0.518123892	-0.048863636
NOC2L	0.518163757	-0.068813131
FBLIM1	0.518244494	0.094116162
INTS1	0.518315641	-0.032020202
MLF2	0.518399601	-0.045707071
RUNX1	0.518427783	0.083156566
NA	0.518616373	-0.058585859
PAPOLG	0.518637326	-0.045227273
ASXL1	0.518654433	-0.046515152
XLOC_006925	0.518685581	-0.057146465
C11orf71	0.518895669	-0.053813131
NA	0.518899982	-0.047550505
ELN	0.518968834	-0.053535354
EXT1	0.519100363	-0.039368687
NA	0.519136855	0.049444444
HDDC2	0.519146841	0.047828283
SETD8	0.519363631	-0.044621212
NA	0.519383526	-0.099722222
ROM1	0.51942533	0.066186869
NA	0.519437687	0.050934343
USP6NL	0.519448681	0.042550505
PDK3	0.5195485	0.041590909
ING4	0.519701825	0.050429293
RGL2	0.519712518	0.049065657
C2CD3	0.5197566	0.056010101
IQSEC1	0.519802359	0.04780303
NA	0.51998627	-0.053686869
XLOC_007894	0.520014367	-0.092929293
CCDC126	0.520086186	0.049570707
PXDN	0.520124127	-0.140151515
NA	0.520139175	0.044292929
PEX10	0.520151612	-0.049166667
ZNF182	0.520300796	0.091666667
SUPT4H1	0.520327504	-0.029570707
RNF20	0.520357722	0.053863636
EARS2	0.520380407	0.054191919
C5orf42	0.520381283	-0.076666667
NA	0.520381992	0.03780303
ADHFE1	0.520389949	0.071616162
NA	0.520407364	0.120378788
MDK	0.520434652	0.068106061
EMB	0.520442498	-0.07219697
PM20D2	0.52047974	0.049116162
EIF4E3	0.52057073	-0.047070707
ECE2	0.520634355	-0.046792929
PUS7	0.520665659	0.061010101
RASSF9	0.520730893	-0.056414141
ANKRD39	0.520974906	-0.038787879
C3orf38	0.521049661	0.068813131
ZNF33A	0.521080573	-0.051792929
SLC7A2	0.521225553	0.138560606
NOL6	0.521275274	-0.046742424
CASC2	0.521431115	0.088030303
TSGA10	0.52144781	0.077979798
SHARPIN	0.521535026	-0.03959596
NDUFC2	0.521601777	-0.071792929
KLK10	0.521629048	-0.11469697
STAC3	0.521697766	0.063232323
CCDC56	0.521805376	0.048838384
LOC401357	0.521900999	-0.063181818
NA	0.522052978	-0.051262626
VEZT	0.522056141	0.042146465
ZYG11B	0.522095271	-0.050505051
TSN	0.522134907	-0.050959596
TMBIM6	0.522174794	-0.053055556
FTO	0.522352686	0.068661616
YES1	0.5224163	-0.060151515
RBM14	0.52249897	0.071313131
NA	0.522708883	0.07469697
BSG	0.522712474	0.057525253
DNAJB12	0.522743314	0.038914141
LOC100653058	0.52276823	0.051085859
NA	0.522883591	-0.056136364
APOL6	0.522888033	0.087449495
FAM134B	0.522921309	-0.089823232
EPS8L2	0.522923153	-0.040681818
RANBP2	0.522930826	-0.043409091
TCEANC2	0.522934811	-0.043308081
NA	0.523033888	-0.043080808
LOC257152	0.523038111	-0.045782828
C14orf126	0.523083549	0.044823232
OR7E37P	0.523084702	0.079191919
CSNK1E	0.523121884	-0.037146465
ATP5S	0.523141635	0.057121212
ZBBX	0.523144331	0.10969697
CARD6	0.523202077	0.054242424
RHOH	0.523319359	0.128257576
SNTB2	0.523416206	0.06709596
MANBAL	0.523448557	0.051060606
LHPP	0.523449604	0.053964646
LOC200830	0.523459707	-0.063510101
AMY1C	0.523467418	0.153257576
CEP95	0.523601417	0.053005051
RLF	0.523733674	0.053585859
MTF2	0.523847704	-0.055126263
AMY1C	0.523924016	0.159090909
IL6ST	0.523973637	-0.053409091
NCAPH2	0.524029336	0.035909091
15-Sep	0.52406952	-0.045656566
TES	0.524084496	-0.061313131
CATSPERB	0.52427666	-0.072550505
IFNAR2	0.524336305	0.038989899
CCDC50	0.524356729	0.056313131
RPP40	0.524455743	0.046489899
FAM120B	0.524540818	-0.064191919
RRAGC	0.524586835	0.075631313
HSP90AB5P	0.524593335	0.058560606
DNAJC22	0.524698846	0.051287879
PRR3	0.524762263	-0.042348485
NA	0.524764405	-0.057272727
TPTE2P6	0.524828591	0.094015152
SLC35B1	0.524926024	-0.045252525
NA	0.524969157	-0.100378788
FLAD1	0.525045278	-0.042979798
UQCRH	0.525322302	0.039747475
HINT3	0.52544239	0.06709596
ZNF70	0.525497069	-0.044545455
BET1L	0.525522646	0.068257576
ATG13	0.525529512	-0.065126263
ZZZ3	0.525630121	-0.035277778
