#Gene	P.Value	logFC
NCOR1	5.12E-01	-0.10828658
HRG	5.12E-01	0.10700914
PLCXD1	5.12E-01	-0.07042913
ZNF277	5.13E-01	-0.08979914
RASSF2	5.13E-01	-0.09991997
PRSS3	5.13E-01	0.07790688
UBE2J1	5.13E-01	0.07187026
TWSG1	5.13E-01	0.13693578
PADI3	5.13E-01	0.08485204
NA	5.13E-01	-0.10951084
ACVR1B	5.13E-01	-0.12025119
PGA4	5.13E-01	-0.08689034
MPHOSPH6	5.13E-01	0.13655266
SLK	5.13E-01	-0.12600584
NEBL	5.13E-01	-0.09508486
ZNF335	5.13E-01	0.06973739
MMRN2	5.14E-01	-0.06633301
IGJ	5.14E-01	-0.20699908
LRRFIP2	5.14E-01	0.06695209
KRT16	5.14E-01	0.10231817
ETV5	5.14E-01	0.07153101
TNS1	5.14E-01	0.11536492
MUC6	5.14E-01	0.07139981
ADRB1	5.14E-01	0.11247336
NA	5.14E-01	0.06803355
UBE3A	5.14E-01	0.08353529
FGFR1	5.14E-01	0.07313392
PDE1C	5.14E-01	0.0844625
CLEC4A	5.14E-01	0.1530664
TJAP1	5.14E-01	0.06876609
STAG3L1	5.14E-01	0.11298242
OR2F1	5.14E-01	0.11695623
RNASE2	5.14E-01	-0.12376354
PUM1	5.14E-01	-0.10098382
DES	5.14E-01	0.08726954
CLCN7	5.14E-01	0.08118288
NA	5.14E-01	-0.08395946
VCP	5.14E-01	0.07335519
NOC4L	5.14E-01	0.06876525
KLHL3	5.14E-01	-0.09740549
NA	5.14E-01	0.07574621
LRCH1	5.14E-01	0.16247982
SMG7-AS1	5.14E-01	0.15178596
NPFF	5.14E-01	0.09607207
RIMS2	5.14E-01	0.14150963
NUP188	5.14E-01	0.11460784
F9	5.14E-01	0.21607919
NA	5.14E-01	-0.08488175
PDLIM4	5.14E-01	-0.07570362
RECK	5.14E-01	0.1491744
PAK4	5.14E-01	0.08482669
GPR22	5.14E-01	-0.11038047
PRRC2A	5.15E-01	-0.07851254
RNF114	5.15E-01	-0.09689837
TREM1	5.15E-01	-0.10859816
RAB30	5.15E-01	-0.07320487
GNAI3	5.15E-01	-0.08066353
ATF4	5.15E-01	-0.08992042
PLCG2	5.15E-01	0.0895504
FKBP4	5.15E-01	0.08561904
ZNF623	5.15E-01	-0.16901667
HSPB6	5.15E-01	-0.07466969
RPN1	5.15E-01	-0.06765542
AKT3	5.15E-01	-0.14100058
RRP15	5.15E-01	0.11247392
RTF1	5.15E-01	0.09294545
ELL2	5.15E-01	0.09773421
NTRK2	5.15E-01	0.15043476
CEACAM5	5.15E-01	0.09907285
TXNL4B	5.15E-01	0.07421448
SH3GLB1	5.16E-01	0.0848772
DPYSL4	5.16E-01	0.08634668
ME2	5.16E-01	0.10406097
CD96	5.16E-01	0.10413636
MAST2	5.16E-01	0.06637813
RNF17	5.16E-01	-0.1350069
DHX8	5.16E-01	-0.07026539
CLASP1	5.16E-01	-0.1052608
SH3GL3	5.16E-01	-0.1142275
PISD	5.16E-01	-0.0725456
GPLD1	5.16E-01	0.09859503
UBE2D1	5.16E-01	0.1048572
FGF3	5.16E-01	0.07551325
TUSC3	5.16E-01	0.0927682
TP73-AS1	5.17E-01	-0.07419972
SDHB	5.17E-01	-0.08461226
C10orf12	5.17E-01	-0.08647566
CYP3A7	5.17E-01	0.08388875
PHIP	5.17E-01	-0.11537909
EFNB3	5.17E-01	0.12626718
HMGCS1	5.17E-01	0.1044711
NOLC1	5.17E-01	0.07272075
IGHV1-69	5.17E-01	0.08402655
EEF1G	5.17E-01	0.07041697
TRIM25	5.17E-01	0.107132
NA	5.17E-01	0.0938871
SOX10	5.17E-01	-0.0918833
PLAUR	5.17E-01	0.09104341
SOX5	5.17E-01	0.0887567
NA	5.17E-01	0.10247135
ERLIN1	5.17E-01	0.07941046
ALDOB	5.17E-01	-0.13601211
HFE	5.17E-01	0.0717929
DMPK	5.17E-01	0.0814999
GJA9	5.17E-01	-0.10793467
CRY1	5.17E-01	-0.07649222
CHP2	5.17E-01	-0.09708112
SAA2	5.17E-01	0.08904243
IL27RA	5.17E-01	0.08340824
CLPX	5.18E-01	-0.13331761
KIR3DL2	5.18E-01	0.12661584
TG	5.18E-01	0.09773438
HFE	5.18E-01	-0.07578425
DSTYK	5.18E-01	0.07424369
NPRL3	5.18E-01	0.07234929
KAT6A	5.18E-01	-0.09005687
MAPKAPK2	5.18E-01	0.07475392
RGS5	5.18E-01	-0.15007195
NDUFB8	5.18E-01	-0.07913571
GALNT8	5.18E-01	0.0754797
DUSP10	5.18E-01	0.0696231
NRXN3	5.18E-01	0.10237855
SLC16A6	5.18E-01	-0.09196945
DGKQ	5.18E-01	0.08014834
STX3	5.18E-01	-0.08022455
LDLRAP1	5.18E-01	-0.07984744
BAG3	5.18E-01	-0.10097948
MRS2	5.18E-01	-0.11596392
MAP1A	5.18E-01	0.09901985
DSN1	5.18E-01	-0.0683515
KIAA0020	5.19E-01	0.15731
RNF128	5.19E-01	-0.07537825
ANGPT4	5.19E-01	0.09318463
AK2	5.19E-01	0.09725351
FIG4	5.19E-01	0.09021061
CSRNP2	5.19E-01	-0.11757571
MTM1	5.19E-01	0.11841878
ARAP2	5.19E-01	-0.20408451
TJP3	5.19E-01	0.1139243
MYH4	5.19E-01	0.10391192
DNAJC11	5.19E-01	-0.07163389
CUZD1	5.19E-01	-0.0698008
EXT2	5.19E-01	-0.11499962
ACACA	5.19E-01	0.11299948
AGFG2	5.19E-01	0.0767407
SFTPB	5.19E-01	-0.08011644
AK2	5.19E-01	-0.07958459
SLC4A4	5.19E-01	-0.08912843
SRCAP	5.19E-01	0.09457224
PPP1R3A	5.19E-01	0.11507093
EPHB6	5.19E-01	0.09426766
APEX1	5.19E-01	-0.0781064
NA	5.19E-01	0.07809634
TPM1	5.19E-01	0.08348326
NA	5.19E-01	0.12113559
NAV3	5.19E-01	0.20161149
MUC5AC	5.19E-01	0.09844523
RABGAP1	5.20E-01	-0.07361392
GAREM	5.20E-01	0.08113475
CRK	5.20E-01	0.07784334
PBOV1	5.20E-01	-0.13826546
DSTYK	5.20E-01	0.13365783
NADK	5.20E-01	-0.06683643
MS4A2	5.20E-01	0.14204868
CSNK1G1	5.20E-01	0.22351259
ENDOD1	5.20E-01	0.11083626
C1QB	5.20E-01	-0.08447127
DMTF1	5.20E-01	-0.12052778
NA	5.20E-01	0.08019322
NA	5.20E-01	0.08908803
NA	5.20E-01	0.09683956
HOOK2	5.20E-01	0.0780092
SPN	5.20E-01	0.08531422
SLC12A1	5.20E-01	0.19266806
DCN	5.20E-01	-0.19192211
SMARCC1	5.20E-01	0.08649114
NA	5.20E-01	0.10047027
ANKMY1	5.20E-01	0.11426223
ADH6	5.20E-01	0.08747004
TYMP	5.21E-01	-0.10739311
FABP2	5.21E-01	0.0818222
HIF3A	5.21E-01	0.08790629
FABP7	5.21E-01	0.20253417
LOC100508797	5.21E-01	0.08561561
BMP1	5.21E-01	-0.11601754
KLF13	5.21E-01	0.11298023
TMEM223	5.21E-01	-0.10613459
NA	5.21E-01	-0.06726381
LARP7	5.21E-01	0.10633056
MMP10	5.21E-01	-0.0792194
NA	5.21E-01	0.07447237
SMIM2	5.21E-01	-0.07918844
RBMS1	5.21E-01	0.10286346
PTPN13	5.21E-01	-0.08759452
DGCR8	5.21E-01	0.0780166
ACOX1	5.21E-01	0.09662045
SLC16A3	5.21E-01	-0.11188035
C1orf61	5.21E-01	0.0809397
UBE4B	5.21E-01	-0.0986449
RGS10	5.21E-01	-0.08342542
PARP4	5.21E-01	-0.08667825
CCBL1	5.21E-01	0.10986967
EHD1	5.21E-01	-0.09397794
MDM2	5.22E-01	0.08198218
WWOX	5.22E-01	-0.11345252
PLAGL2	5.22E-01	-0.07226913
CCL18	5.22E-01	-0.09849907
ZNF175	5.22E-01	0.07401616
RPS27L	5.22E-01	-0.23058454
ZNF180	5.22E-01	-0.10704133
NA	5.22E-01	-0.13690302
CHP1	5.22E-01	0.08595822
TLE2	5.22E-01	0.118538
PSPH	5.22E-01	-0.09752102
RMND5A	5.22E-01	-0.11514444
FOXM1	5.22E-01	-0.09169067
LPIN1	5.22E-01	-0.06561541
TFEB	5.22E-01	-0.08998218
ANK2	5.22E-01	0.1471269
PDZD3	5.22E-01	0.07550219
ABI3BP	5.22E-01	0.22338157
RAB27A	5.22E-01	-0.08722814
ALDH6A1	5.22E-01	-0.09824411
GFAP	5.22E-01	-0.14884148
MTHFD2	5.23E-01	-0.20003542
HIST1H2BJ	5.23E-01	0.1743769
MALT1	5.23E-01	0.07578338
DEFA5	5.23E-01	-0.0781617
ISLR	5.23E-01	0.06758071
ALPP	5.23E-01	0.08661169
CCNB2	5.23E-01	-0.0760106
TBR1	5.23E-01	-0.12851174
NVL	5.23E-01	0.06969871
AIM1	5.23E-01	0.14853906
PICALM	5.23E-01	0.1239718
SAFB2	5.23E-01	0.084546
ZNF79	5.23E-01	-0.0867894
VPS13A	5.23E-01	-0.08063124
INPP4A	5.23E-01	0.17913591
NAPA	5.23E-01	-0.09547596
FAM98A	5.23E-01	-0.10450882
NPIPB3	5.23E-01	0.09100722
NA	5.23E-01	0.11294509
KAZALD1	5.23E-01	0.07901951
NDOR1	5.23E-01	0.07300642
ANGPT1	5.23E-01	-0.28313593
MUC3A	5.24E-01	0.06755383
RRAS2	5.24E-01	-0.12263686
ATP5G2	5.24E-01	0.13463608
TM6SF1	5.24E-01	0.08442466
TLR7	5.24E-01	-0.14722809
MICALL2	5.24E-01	0.06984391
CIB2	5.24E-01	0.0725331
UBE2W	5.24E-01	-0.21112494
SEC11A	5.24E-01	-0.11088326
TEX40	5.24E-01	-0.07895615
FPR2	5.24E-01	0.08867662
PPP2R5A	5.24E-01	0.0967866
USP34	5.24E-01	-0.09516136
TARP	5.24E-01	0.11665613
CKMT2	5.24E-01	0.11272157
C21orf33	5.24E-01	0.08173359
ACBD3	5.24E-01	-0.10510213
SRGN	5.24E-01	0.09605252
KAZN	5.24E-01	-0.09811374
COG8	5.25E-01	-0.07035436
NA	5.25E-01	0.08457749
NFATC1	5.25E-01	0.07565584
SON	5.25E-01	-0.07919663
MITF	5.25E-01	-0.08891452
NXPH4	5.25E-01	0.08354982
SP110	5.25E-01	0.08723302
ANO3	5.25E-01	0.12784212
ACVR1B	5.25E-01	0.07893353
SAG	5.25E-01	-0.07771291
MOG	5.25E-01	0.08411306
LILRB3	5.25E-01	0.08338641
TRIP10	5.25E-01	-0.1299979
DUS2	5.25E-01	-0.09371927
MREG	5.25E-01	-0.07638502
LPIN2	5.25E-01	0.07156232
THADA	5.25E-01	-0.07705421
PDGFA	5.25E-01	0.09376728
BBS7	5.25E-01	0.40473063
VIM	5.26E-01	0.10381498
RAB8A	5.26E-01	0.10958375
TMEM147-AS1	5.26E-01	-0.10983244
ALDH3B2	5.26E-01	-0.0931364
MBD2	5.26E-01	-0.09959124
MFSD12	5.26E-01	-0.08910441
GATA3	5.26E-01	0.1778765
NA	5.26E-01	0.08024597
WBSCR16	5.26E-01	0.07419514
SERINC2	5.26E-01	0.08338937
PRMT2	5.26E-01	0.09921712
IKBKB	5.26E-01	-0.11894658
NCSTN	5.26E-01	-0.0851753
SPATS2L	5.26E-01	0.12776845
ZNF318	5.26E-01	-0.06767096
HHLA2	5.26E-01	-0.075683
HTR2A	5.26E-01	0.08078931
GPR88	5.26E-01	0.11348441
FCER2	5.26E-01	0.12993944
ZNF589	5.26E-01	0.11710926
ERBB3	5.26E-01	0.13458052
TFEC	5.27E-01	0.12520631
PDPN	5.27E-01	0.09375845
EHBP1	5.27E-01	-0.06740835
ATF1	5.27E-01	0.19892705
SPA17	5.27E-01	-0.10357453
NCOA1	5.27E-01	0.0679841
CALD1	5.27E-01	0.07491096
PYROXD1	5.27E-01	-0.1551173
FOLH1	5.27E-01	0.08636389
NA	5.27E-01	0.12917449
RPL7	5.27E-01	0.08834753
VNN3	5.27E-01	0.07389173
ARHGAP12	5.27E-01	-0.09647993
C17orf59	5.27E-01	0.07936107
IGLV4-60	5.27E-01	0.10348011
TLL2	5.27E-01	0.0806693
SERTAD2	5.27E-01	-0.09678127
MCF2L	5.27E-01	-0.082542
HIST1H3I	5.27E-01	0.09760159
PRSS21	5.27E-01	0.08591456
STAT1	5.28E-01	0.09270451
SLC31A1	5.28E-01	0.12825531
PLEC	5.28E-01	-0.06454275
GPATCH1	5.28E-01	0.14634864
LPHN1	5.28E-01	0.10665886
SLCO1A2	5.28E-01	-0.13623138
LMNB1	5.28E-01	0.07834756
LRIG2	5.28E-01	0.09744222
OR2A9P	5.28E-01	-0.11743631
RER1	5.28E-01	0.06540445
PPP2R4	5.28E-01	-0.07474504
MAN1A2	5.28E-01	0.09738158
KAT6B	5.28E-01	-0.06950349
MAML1	5.28E-01	0.07968941
HLA-DMB	5.28E-01	0.06875032
EXOSC2	5.28E-01	-0.09477317
IRS2	5.28E-01	-0.11147174
B4GALT7	5.28E-01	0.06778684
KIF20B	5.28E-01	-0.07575085
LPL	5.29E-01	0.09052293
ADAM23	5.29E-01	0.08836656
TRIM15	5.29E-01	0.06554953
PPIE	5.29E-01	0.09310839
RAD51B	5.29E-01	0.08565285
TMEM109	5.29E-01	0.06704949
MAPK14	5.29E-01	-0.12264569
RRN3P1	5.29E-01	0.08241871
CAPN3	5.29E-01	0.07585552
DMPK	5.29E-01	0.08518882
TEX2	5.29E-01	0.0656203
NXF1	5.29E-01	-0.09410519
ZSWIM8	5.29E-01	-0.0878702
FCGR2C	5.29E-01	0.0862716
FAM63B	5.29E-01	0.16783605
RPS21	5.29E-01	-0.10028315
PPP2R1B	5.29E-01	0.12804714
RPS4X	5.29E-01	-0.07776376
MKRN2	5.29E-01	-0.10483178
MMP14	5.29E-01	0.15758006
CDC42EP3	5.29E-01	0.11135259
NA	5.29E-01	0.13632389
MTMR6	5.29E-01	0.10700055
ZXDB	5.29E-01	0.13442565
JUND	5.29E-01	0.09430152
ABCB7	5.29E-01	-0.09363139
GGCX	5.30E-01	-0.0645681
OSBPL3	5.30E-01	-0.14761936
PTPRS	5.30E-01	0.10891093
SPRR3	5.30E-01	0.09919382
TRPM2	5.30E-01	0.07219125
RPL9	5.30E-01	-0.07125585
THAP1	5.30E-01	0.07351652
TIMM10	5.30E-01	-0.07059815
ABCC5	5.30E-01	0.07878988
LOC202181	5.30E-01	-0.13425429
CD3EAP	5.30E-01	-0.09324305
TEX13B	5.30E-01	0.07283379
BLMH	5.30E-01	0.08023739
ZEB2	5.30E-01	0.37369394
GTDC1	5.30E-01	0.08277087
TMEM50A	5.30E-01	-0.11224937
LAMC3	5.30E-01	0.09597017
MMP16	5.30E-01	0.10663701
SEC23B	5.30E-01	0.07369064
GEMIN2	5.30E-01	-0.08977448
NA	5.30E-01	-0.09577858
GFRA1	5.30E-01	-0.17920604
RGS12	5.30E-01	0.07834504
PPP2R2A	5.31E-01	-0.07848755
MARK4	5.31E-01	-0.08159779
NA	5.31E-01	0.06692924
GTF3C5	5.31E-01	0.12121518
MYOG	5.31E-01	0.08275344
RYBP	5.31E-01	-0.1042069
BSN	5.31E-01	0.08618539
SYPL1	5.31E-01	-0.10987877
PANK2	5.31E-01	-0.06909797
SCAI	5.31E-01	0.12268014
HAP1	5.31E-01	0.111446
NCR3	5.31E-01	0.09477713
APLP2	5.31E-01	-0.0920278
NA	5.31E-01	0.07697424
GPATCH8	5.31E-01	-0.10216772
RCC1	5.31E-01	-0.08285389
BCL7C	5.31E-01	0.06756359
ANKLE2	5.31E-01	-0.07370638
COL13A1	5.31E-01	0.06852237
TCL6	5.31E-01	0.10406835
NA	5.31E-01	0.08551261
THOC5	5.32E-01	-0.07310296
COA1	5.32E-01	0.09562142
MYO9B	5.32E-01	-0.0778469
RAC2	5.32E-01	-0.11217751
MARCKS	5.32E-01	-0.10675946
ANGEL1	5.32E-01	0.07766665
ZDHHC17	5.32E-01	0.08403379
MYO3A	5.32E-01	0.11986602
PTPRM	5.32E-01	-0.16862664
MYNN	5.32E-01	0.10394624
KLF3	5.32E-01	-0.08083017
MYCN	5.32E-01	0.08096212
GALNT1	5.32E-01	-0.07614778
IMPDH1	5.32E-01	0.07820649
TNFRSF10D	5.32E-01	0.08897902
EPHX1	5.32E-01	-0.06749114
OR2F2	5.32E-01	-0.1007997
KCTD14	5.32E-01	0.06856993
MC2R	5.32E-01	-0.09752116
RPS3A	5.32E-01	-0.07655182
SMG1P3	5.32E-01	0.12232216
DNPH1	5.32E-01	-0.10749214
PRR15L	5.32E-01	-0.07567905
TFPI2	5.33E-01	-0.12350763
MMP20	5.33E-01	-0.10172273
DDX54	5.33E-01	-0.08258342
TMEM47	5.33E-01	-0.07564451
GATA2	5.33E-01	0.09336403
CCPG1	5.33E-01	-0.14201542
TTC26	5.33E-01	0.06521636
TACC1	5.33E-01	-0.16159889
PCDHGB6	5.33E-01	-0.1104953
SMAD7	5.33E-01	-0.14762904
KIF5A	5.33E-01	0.10593971
OSBP2	5.33E-01	0.0702902
TAS2R4	5.33E-01	-0.16273765
NPAS3	5.33E-01	-0.07104726
PTPN7	5.33E-01	-0.08293556
DCLRE1C	5.33E-01	0.10047161
SLC24A3	5.34E-01	0.12217133
SSX2IP	5.34E-01	0.09219553
TRD	5.34E-01	0.13669264
PLEKHG3	5.34E-01	0.07404694
MAP4K1	5.34E-01	0.11134536
PTCRA	5.34E-01	0.09594067
MUC5AC	5.34E-01	0.08639257
HEY2	5.34E-01	0.097324
FCGR2A	5.34E-01	0.09866733
SH3GL3	5.34E-01	0.09717378
TRAPPC4	5.34E-01	-0.10254731
ID2	5.35E-01	-0.07875254
KCNJ15	5.35E-01	0.09347038
ATM	5.35E-01	0.11371342
UST	5.35E-01	-0.08510111
YKT6	5.35E-01	0.06974965
ZNF154	5.35E-01	0.08608887
FBN1	5.35E-01	-0.14828374
DAB2	5.35E-01	0.07850394
ZCWPW1	5.35E-01	-0.09600537
U2AF2	5.35E-01	0.10155683
AGBL5	5.35E-01	-0.08471899
NA	5.35E-01	-0.09971105
RNF19B	5.35E-01	-0.0732245
SYNGR2	5.35E-01	-0.07394177
CACNA1A	5.35E-01	0.08797035
NRIP3	5.35E-01	0.11365632
ZNF688	5.35E-01	0.08048551
NA	5.35E-01	0.10361186
BNIP3L	5.35E-01	-0.17805141
FHL1	5.35E-01	0.34541617
SNTB2	5.35E-01	-0.06900742
NA	5.35E-01	0.07703146
GALC	5.36E-01	0.15162411
TNS1	5.36E-01	0.07202195
PCDH8	5.36E-01	-0.21309504
KDM4B	5.36E-01	-0.066411
AQP3	5.36E-01	0.08727467
ZNF277	5.36E-01	0.08511791
SF3A3	5.36E-01	-0.08684868
SIGLEC8	5.36E-01	0.08222482
SCPEP1	5.36E-01	0.0810762
EPB41L5	5.36E-01	0.07517083
NA	5.36E-01	0.09782972
NUP98	5.36E-01	0.07383133
GCM1	5.36E-01	0.08281856
EXPH5	5.36E-01	0.08651125
MFSD11	5.36E-01	-0.07640432
PKLR	5.36E-01	-0.08239261
KIDINS220	5.36E-01	0.20688149
MTMR14	5.36E-01	-0.07686737
NDUFS8	5.37E-01	0.08424523
PSMA1	5.37E-01	-0.07707227
KHDRBS3	5.37E-01	-0.10790615
CORT	5.37E-01	0.07272338
NCF2	5.37E-01	0.07609532
TBK1	5.37E-01	0.0771214
NA	5.37E-01	0.1185058
TAAR2	5.37E-01	0.07011398
ACTR6	5.37E-01	-0.146335
TRIM29	5.37E-01	0.07047842
LIN37	5.37E-01	0.14756447
VGLL1	5.37E-01	-0.08245283
POLDIP3	5.37E-01	-0.07055782
WHSC1	5.37E-01	0.06929115
GINS2	5.38E-01	-0.08621639
COG5	5.38E-01	-0.09979245
CRY2	5.38E-01	0.06896874
NEURL1	5.38E-01	0.09976611
ZFP2	5.38E-01	-0.14648712
TM4SF1	5.38E-01	0.10867038
HIST1H2BH	5.38E-01	0.10188817
PPY	5.38E-01	0.09943793
UBE2A	5.38E-01	-0.10686234
MYO7B	5.38E-01	-0.07386501
SIKE1	5.38E-01	-0.13277526
USP11	5.38E-01	-0.13631274
TES	5.38E-01	0.10076847
ST8SIA1	5.38E-01	-0.08594229
LOC93432	5.38E-01	0.06380182
PRNP	5.38E-01	0.07612755
GZMA	5.38E-01	0.11693144
PVRL1	5.38E-01	-0.1629341
PKD1	5.38E-01	0.07569191
TCF7	5.38E-01	-0.08719693
NA	5.38E-01	0.08735798
FRYL	5.38E-01	0.15828526
CLCN4	5.38E-01	0.08315124
NENF	5.38E-01	0.07191815
LMAN1L	5.38E-01	0.0816548
FBXO42	5.39E-01	0.09165249
ASNA1	5.39E-01	-0.07280431
ZDHHC24	5.39E-01	-0.087862
ODF2	5.39E-01	-0.10540542
NA	5.39E-01	-0.07504599
SRCAP	5.39E-01	0.0771221
DESI1	5.39E-01	-0.10299878
DOCK10	5.39E-01	0.07974802
RERGL	5.39E-01	-0.16050679
DNALI1	5.39E-01	0.0741613
CLIC5	5.39E-01	0.06932576
MYL4	5.39E-01	0.11593054
LAMA2	5.39E-01	0.06703011
TRIM26	5.39E-01	-0.11750775
MAP3K19	5.39E-01	-0.07700358
ANXA10	5.39E-01	0.08417435
VEGFA	5.39E-01	0.18763055
DOCK6	5.39E-01	0.07389624
TRIB2	5.40E-01	0.07594889
BSDC1	5.40E-01	0.07858206
ACSM3	5.40E-01	0.11469874
GLE1	5.40E-01	0.122628
PLEKHS1	5.40E-01	0.09910146
ABCC8	5.40E-01	0.07934425
LST1	5.40E-01	-0.06799418
TLE1	5.40E-01	0.09262036
THSD7A	5.40E-01	0.17097273
TMEM97	5.40E-01	0.07207485
IL17RA	5.40E-01	0.07570287
ARHGAP10	5.40E-01	-0.13656626
NA	5.40E-01	0.08501559
PCDHB17	5.40E-01	0.12714319
EPS8L1	5.40E-01	0.07053577
NA	5.40E-01	0.08501329
KATNBL1	5.40E-01	-0.1240202
NR5A2	5.40E-01	0.11649033
CNNM1	5.40E-01	-0.21311449
CYB561	5.40E-01	0.07094667
CAMK2G	5.40E-01	-0.07753372
TIMM44	5.40E-01	-0.07868721
HLA-F	5.40E-01	0.07318958
GH1	5.40E-01	0.08106321
COA1	5.40E-01	0.07136234
IL1B	5.40E-01	0.08592768
CEP57	5.40E-01	0.11883902
FAM115A	5.40E-01	-0.09789038
SMAD2	5.40E-01	-0.09827965
PHC3	5.40E-01	0.07295929
CIT	5.41E-01	0.07675087
MKI67	5.41E-01	-0.08757302
SAMSN1	5.41E-01	0.20061909
C2orf43	5.41E-01	-0.12173805
NRCAM	5.41E-01	0.07282762
MRPL11	5.41E-01	0.06429497
SLC2A10	5.41E-01	0.09476222
FHL1	5.41E-01	-0.13858908
DHX34	5.41E-01	0.07262601
NA	5.41E-01	-0.10309661
RTN1	5.41E-01	0.18903056
FAM47E	5.41E-01	0.09366254
ZFP36	5.41E-01	0.06665683
ELF2	5.41E-01	0.09603592
KERA	5.41E-01	-0.2012253
ERV3-2	5.41E-01	0.11072297
SERINC3	5.41E-01	-0.08349234
CPT1A	5.41E-01	0.08379068
APBA3	5.42E-01	0.08350491
SMARCA4	5.42E-01	-0.07602794
ADARB2	5.42E-01	-0.15314665
ABCF1	5.42E-01	-0.1975046
DNMT3B	5.42E-01	0.07779449
SHQ1	5.42E-01	-0.09861283
PSMF1	5.42E-01	-0.06864805
ERAL1	5.42E-01	-0.07282719
FXYD2	5.42E-01	0.07177387
COPS6	5.42E-01	-0.07791711
DDAH2	5.42E-01	0.06305821
RPL7	5.42E-01	-0.06605837
SRSF10	5.43E-01	-0.07712525
RHD	5.43E-01	0.11075798
ZC3H15	5.43E-01	0.06959193
CASD1	5.43E-01	-0.09917783
VGLL3	5.43E-01	-0.09315345
NA	5.43E-01	0.08956881
SYDE1	5.43E-01	0.10060867
SYT13	5.43E-01	-0.1414937
IRGQ	5.43E-01	-0.07171978
PLAGL2	5.43E-01	0.06324369
AAMDC	5.43E-01	-0.08216903
CALCA	5.43E-01	0.08756888
RRP7B	5.43E-01	-0.06789778
SULT1E1	5.43E-01	-0.16261359
NA	5.43E-01	0.13614937
EDF1	5.43E-01	-0.08131357
EML3	5.43E-01	0.07943903
NA	5.43E-01	0.09251007
CD164	5.43E-01	-0.16544283
GSK3A	5.43E-01	0.1473102
AIP	5.43E-01	0.08021701
LAMP1	5.43E-01	-0.10722745
FKBP6	5.44E-01	0.08825009
NUP98	5.44E-01	0.12981883
TMEM186	5.44E-01	-0.06444743
CYP2C9	5.44E-01	0.08406407
CRTAP	5.44E-01	-0.0831925
FBXO22	5.44E-01	0.09974018
ACADL	5.44E-01	-0.10946623
PRMT2	5.44E-01	-0.10875562
HCFC1	5.44E-01	-0.07286733
RPL3	5.44E-01	-0.07244595
ITGBL1	5.44E-01	0.13326808
SERPINB3	5.44E-01	0.10039668
CDC25C	5.44E-01	-0.08106392
CAMSAP1	5.44E-01	0.09305745
KRT32	5.44E-01	-0.07280108
MEX3C	5.44E-01	-0.07692864
BLK	5.44E-01	0.07598209
MXD3	5.44E-01	0.06337736
CDH9	5.44E-01	-0.10046151
PARD3	5.44E-01	0.07459135
REEP1	5.44E-01	0.12647453
SLC46A3	5.44E-01	-0.10464592
PRKRA	5.45E-01	-0.08982498
BRCA2	5.45E-01	0.10236819
AP2A2	5.45E-01	-0.09241979
SHPK	5.45E-01	0.09210009
SEC23IP	5.45E-01	0.07910537
HPS1	5.45E-01	0.10033829
MZT2B	5.45E-01	-0.0959069
RRP15	5.45E-01	-0.20162143
EFR3A	5.45E-01	-0.08461998
SFRP1	5.45E-01	0.09056503
CALCR	5.45E-01	0.09982672
YBX1	5.45E-01	-0.07435591
COX11	5.45E-01	-0.1097123
GLS	5.45E-01	0.06525277
GTSE1	5.45E-01	-0.07879591
NUP155	5.46E-01	-0.07468998
SLC23A2	5.46E-01	0.1191697
TAF6L	5.46E-01	-0.0691229
NEUROD4	5.46E-01	-0.12769864
G6PD	5.46E-01	0.07471996
ST3GAL6	5.46E-01	0.09883174
CHRNA4	5.46E-01	0.06291758
NA	5.46E-01	-0.12086162
WDR62	5.46E-01	0.06555736
CENPT	5.46E-01	-0.07098107
RASSF7	5.46E-01	0.0654912
TRAC	5.46E-01	0.07178379
TBX19	5.46E-01	0.08309568
CHST3	5.46E-01	0.07828112
UBE2D2	5.46E-01	-0.07142751
UPF3A	5.46E-01	0.09314093
CIITA	5.46E-01	-0.11019224
LMAN2L	5.46E-01	-0.08609633
LMF2	5.46E-01	-0.06316707
CCDC57	5.47E-01	0.0917851
HSD17B14	5.47E-01	0.07121697
SLC9A1	5.47E-01	0.07517305
IDO1	5.47E-01	0.067777
DCUN1D4	5.47E-01	0.07361612
PNOC	5.47E-01	-0.10974367
RAD23B	5.47E-01	-0.07622519
PHF7	5.47E-01	-0.09158991
C1QTNF3	5.47E-01	0.08414643
PTDSS2	5.47E-01	0.09697408
TMC7	5.47E-01	0.06768524
DDX18	5.47E-01	0.0736457
PTP4A2	5.47E-01	-0.13940559
BAX	5.47E-01	0.09479528
DUSP3	5.47E-01	-0.07920972
PAGE4	5.47E-01	-0.10126401
THPO	5.47E-01	0.12270308
TMEM222	5.48E-01	0.07458014
DLGAP4	5.48E-01	0.07760334
CLEC3B	5.48E-01	0.09645709
SSNA1	5.48E-01	0.07682965
ATF6B	5.48E-01	0.06883969
MRPL46	5.48E-01	-0.07953158
GSAP	5.48E-01	0.09612323
C2CD5	5.48E-01	-0.07881735
ZNF43	5.48E-01	0.16461326
ABI2	5.48E-01	0.2449976
NA	5.48E-01	0.26995922
TMEM57	5.48E-01	-0.08338986
SMARCA2	5.48E-01	-0.10704962
DYNC1I2	5.48E-01	0.07556212
C21orf2	5.48E-01	0.08907652
PNLIPRP2	5.48E-01	-0.09068212
ERAP1	5.48E-01	0.08391314
